
  0.9000    0.104038963694224D+02    0.290209699304120D-01    0.307305717910392D+00    0.417578839669704D-04   -0.923665966250241D-07
  0.9000    0.100455549419216D+02    0.305445091085206D-01    0.312591897396680D+00    0.494028649186792D-04   -0.118458557418458D-06
  0.9000    0.970477879476275D+01    0.321204581197727D-01    0.317878076882969D+00    0.582832566690972D-04   -0.151239716158235D-06
  0.9000    0.938042776802647D+01    0.337497032564463D-01    0.323164256369257D+00    0.685732699212214D-04   -0.192254157132092D-06
  0.9000    0.907145269615688D+01    0.354331308108195D-01    0.328450435855545D+00    0.804682389845697D-04   -0.243363631375284D-06
  0.9000    0.877688682915991D+01    0.371716270751704D-01    0.333736615341833D+00    0.941868018286085D-04   -0.306805014592800D-06
  0.9000    0.849583818274288D+01    0.389660783417769D-01    0.339022794828121D+00    0.109973247485499D-03   -0.385256724807607D-06
  0.9000    0.822748270418890D+01    0.408173709029172D-01    0.344308974314410D+00    0.128100061355682D-03   -0.481915266517604D-06
  0.9000    0.797105815604680D+01    0.427263910508693D-01    0.349595153800698D+00    0.148870678497647D-03   -0.600583186786685D-06
  0.9000    0.772585863274500D+01    0.446940250779112D-01    0.354881333286986D+00    0.172622458151129D-03   -0.745769854926066D-06
  0.9000    0.749122963636740D+01    0.467211592763210D-01    0.360167512773274D+00    0.199729893281004D-03   -0.922806610874068D-06
  0.9000    0.726656364736105D+01    0.488086799383768D-01    0.365453692259562D+00    0.230608069459724D-03   -0.113797796761021D-05
  0.9000    0.705129613412831D+01    0.509574733563565D-01    0.370739871745851D+00    0.265716387925700D-03   -0.139867069924761D-05
  0.9000    0.684490195249617D+01    0.531684258225382D-01    0.376026051232139D+00    0.305562568160763D-03   -0.171354279786146D-05
  0.9000    0.664689209212731D+01    0.554424236292001D-01    0.381312230718427D+00    0.350714101831590D-03   -0.209308777287366D-05
  0.9000    0.645681073218415D+01    0.577803530686200D-01    0.386598410204715D+00    0.401767082298991D-03   -0.254798323949039D-05
  0.9000    0.627423257310132D+01    0.601831004330761D-01    0.391884589691003D+00    0.459422702732891D-03   -0.309306629572202D-05
  0.9000    0.609876041526534D+01    0.626515520148465D-01    0.397170769177291D+00    0.524420979526556D-03   -0.374387154963705D-05
  0.9000    0.593002295882938D+01    0.651865941062091D-01    0.402456948663580D+00    0.597582179079213D-03   -0.451880129603319D-05
  0.9000    0.576767280187782D+01    0.677891129994420D-01    0.407743128149868D+00    0.679805689643127D-03   -0.543909068658572D-05
  0.9000    0.561138461676335D+01    0.704599949868233D-01    0.413029307636156D+00    0.772076448715586D-03   -0.652918425434534D-05
  0.9000    0.546085348671890D+01    0.732001263606310D-01    0.418315487122444D+00    0.875471788761820D-03   -0.781715356745327D-05
  0.9000    0.531579338684437D+01    0.760103934131431D-01    0.423601666608732D+00    0.991168720526299D-03   -0.933515919125087D-05
  0.9000    0.517593579532076D+01    0.788916824366378D-01    0.428887846095021D+00    0.112045167372806D-02   -0.111199601679466D-04
  0.9000    0.504102842224476D+01    0.818448797233930D-01    0.434174025581309D+00    0.126472071560485D-02   -0.132134742036716D-04
  0.9000    0.491083404483353D+01    0.848708715656868D-01    0.439460205067597D+00    0.142550026864354D-02   -0.156633916717547D-04
  0.9000    0.478512943894550D+01    0.879705442557973D-01    0.444746384553885D+00    0.160450638470869D-02   -0.185313600470053D-04
  0.9000    0.466370439791941D+01    0.911447840860024D-01    0.450032564040173D+00    0.180336635676748D-02   -0.218561458317862D-04
  0.9000    0.454636083066868D+01    0.943944773485804D-01    0.455318743526462D+00    0.202420942326618D-02   -0.257295632377952D-04
  0.9000    0.443291193179583D+01    0.977205103358090D-01    0.460604923012750D+00    0.226909737993987D-02   -0.302221932626183D-04
  0.9000    0.432318141722638D+01    0.101123769339967D+00    0.465891102499038D+00    0.254032634712840D-02   -0.354218725582171D-04
  0.9000    0.421700281951433D+01    0.104605140653331D+00    0.471177281985326D+00    0.284038100304364D-02   -0.414271655188372D-04
  0.9000    0.411421883755168D+01    0.108165510568180D+00    0.476463461471614D+00    0.317194757278881D-02   -0.483484145228486D-04
  0.9000    0.401468073593196D+01    0.111805765376793D+00    0.481749640957903D+00    0.353792759570632D-02   -0.563088526489473D-04
  0.9000    0.391824778967894D+01    0.115526791371446D+00    0.487035820444191D+00    0.394145254227817D-02   -0.654457752501155D-04
  0.9000    0.382478677046397D+01    0.119329474844418D+00    0.492321999930479D+00    0.438589937041844D-02   -0.759117648368980D-04
  0.9000    0.373417147080389D+01    0.123214702087988D+00    0.497608179416767D+00    0.487490713575675D-02   -0.878759614131184D-04
  0.9000    0.364628226306155D+01    0.127183359394433D+00    0.502894358903055D+00    0.541239480331817D-02   -0.101525367673595D-03
  0.9000    0.356100569036684D+01    0.131236333056031D+00    0.508180538389344D+00    0.600258045138188D-02   -0.117066175263242D-03
  0.9000    0.347823408684164D+01    0.135374509365060D+00    0.513466717875632D+00    0.665000211543233D-02   -0.134725094554608D-03
  0.9000    0.339786522475102D+01    0.139598774613799D+00    0.518752897361920D+00    0.735954059586607D-02   -0.154750666066466D-03
  0.9000    0.331980198641726D+01    0.143910015094525D+00    0.524039076848208D+00    0.813644465194599D-02   -0.177414526651038D-03
  0.9000    0.324395205892710D+01    0.148309117099516D+00    0.529325256334496D+00    0.898635913595472D-02   -0.203012597850697D-03
  0.9000    0.317022764983658D+01    0.152796966921051D+00    0.534611435820784D+00    0.991535679603170D-02   -0.231866157226827D-03
  0.9000    0.309854522223548D+01    0.157374450851407D+00    0.539897615307073D+00    0.109299747018851D-01   -0.264322746016623D-03
  0.9000    0.302882524767513D+01    0.162042455182863D+00    0.545183794793361D+00    0.120372565586010D-01   -0.300756857332699D-03
  0.9000    0.296099197559247D+01    0.166801866207696D+00    0.550469974279649D+00    0.132448025771544D-01   -0.341570340056428D-03
  0.9000    0.289497321797887D+01    0.171653570218185D+00    0.555756153765937D+00    0.145608291167011D-01   -0.387192435745427D-03
  0.9000    0.283070014814861D+01    0.176598453506608D+00    0.561042333252225D+00    0.159942410589134D-01   -0.438079364988193D-03
  0.9000    0.276810711255655D+01    0.181637402365243D+00    0.566328512738514D+00    0.175547208806132D-01   -0.494713325266081D-03
  0.9000    0.270713145470228D+01    0.186771303086367D+00    0.571614692224802D+00    0.192528397544055D-01   -0.557600794805868D-03
  0.9000    0.264771335023625D+01    0.192001041962259D+00    0.576900871711090D+00    0.211001980018197D-01   -0.627269859222380D-03
  0.9000    0.258979565245560D+01    0.197327505285197D+00    0.582187051197378D+00    0.231096047687314D-01   -0.704266412397792D-03
  0.9000    0.253332374744234D+01    0.202751579347459D+00    0.587473230683666D+00    0.252953107744726D-01   -0.789148683033201D-03
  0.9000    0.247824541815650D+01    0.208274150441323D+00    0.592759410169954D+00    0.276750241751694D-01   -0.882684626833265D-03
  0.9000    0.242451071685058D+01    0.213896104859067D+00    0.598045589656243D+00    0.302617609380869D-01   -0.984815194279607D-03
  0.9000    0.237207184522158D+01    0.219618328892970D+00    0.603331769142531D+00    0.330814959809810D-01   -0.109668902351260D-02
  0.9000    0.232088304176189D+01    0.225441708835308D+00    0.608617948628819D+00    0.361567925864892D-01   -0.121858588474223D-02
