0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
308.5550842,-1.183706,0.019,0.05,4.0,0.53,0.0,0.056,0.056,0.0,0.0,0.0,4.0,22.034,22.035,0.047,0.026,0.1,4.0,20.441,20.432,0.015,0.038,1.3,4.0,19.153,19.151,0.01,0.012,0.3,4.0,18.444,18.441,0.017,0.028,0.6
308.555603,-1.089238,0.022,0.027,4.0,0.501,0.0,0.047,0.047,0.0,0.0,0.0,4.0,22.076,22.051,0.049,0.124,1.3,4.0,20.544,20.542,0.016,0.04,1.8,4.0,19.296,19.295,0.011,0.022,0.9,4.0,18.625,18.614,0.019,0.025,0.5
308.5577393,-1.139148,0.029,0.025,4.0,0.522,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.103,22.075,0.05,0.083,0.7,4.0,20.5,20.504,0.016,0.022,0.5,4.0,19.528,19.53,0.012,0.017,0.4,4.0,18.955,18.956,0.024,0.028,0.4
308.5652161,-1.177452,0.039,0.077,4.0,0.526,0.0,0.057,0.057,0.0,0.0,0.0,4.0,22.716,22.715,0.086,0.092,0.3,4.0,21.2,21.185,0.027,0.035,0.4,4.0,19.659,19.661,0.013,0.014,0.4,4.0,18.835,18.853,0.022,0.049,1.3
308.5653076,-1.1186689,0.036,0.036,4.0,0.513,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.532,22.534,0.074,0.057,0.1,4.0,20.906,20.904,0.021,0.051,1.1,4.0,19.725,19.726,0.013,0.019,0.5,4.0,19.08,19.043,0.025,0.07,2.1
308.5669861,-1.0484518,0.052,0.032,12.0,0.483,0.0,0.051,0.051,0.0,0.0,0.0,10.0,22.093,22.036,0.03,0.12,1.9,11.0,20.569,20.564,0.011,0.037,1.1,11.0,19.49,19.503,0.007,0.035,2.4,11.0,18.915,18.917,0.014,0.044,0.8
308.567749,-1.160848,0.073,0.036,4.0,0.525,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.321,22.265,0.059,0.184,2.2,4.0,20.752,20.743,0.019,0.036,1.0,4.0,19.323,19.331,0.011,0.026,1.5,4.0,18.593,18.586,0.019,0.05,1.6
308.5783081,-1.149927,0.016,0.022,4.0,0.519,0.0,0.059,0.059,0.0,0.0,0.0,4.0,22.447,22.428,0.067,0.09,0.4,4.0,20.865,20.857,0.021,0.057,1.9,4.0,19.617,19.617,0.013,0.012,0.2,4.0,18.986,18.989,0.024,0.02,0.2
308.5804443,-1.177586,0.017,0.03,4.0,0.522,0.0,0.056,0.056,0.0,0.0,0.0,4.0,22.042,22.041,0.048,0.114,0.9,4.0,20.563,20.566,0.016,0.011,0.1,4.0,19.702,19.701,0.013,0.031,1.6,4.0,19.232,19.242,0.029,0.07,0.9
308.5832825,-1.0514089,0.059,0.052,12.0,0.48,0.0,0.052,0.052,0.0,0.0,0.0,10.0,22.589,22.584,0.048,0.115,0.5,11.0,20.964,20.94,0.014,0.073,1.8,11.0,19.202,19.211,0.006,0.036,2.9,11.0,18.255,18.256,0.009,0.039,1.8
308.5840454,-1.145522,0.054,0.018,4.0,0.517,0.0,0.06,0.06,0.0,0.0,0.0,4.0,22.548,22.495,0.072,0.1,0.5,4.0,20.787,20.787,0.019,0.042,0.9,4.0,19.688,19.682,0.013,0.037,2.0,4.0,19.077,19.063,0.025,0.031,0.4
308.5997009,-1.194621,0.033,0.016,4.0,0.512,0.0,0.064,0.064,0.0,0.0,0.0,4.0,22.174,22.083,0.051,0.156,2.5,4.0,20.585,20.581,0.017,0.042,1.4,4.0,19.521,19.521,0.012,0.032,1.7,4.0,18.938,18.928,0.023,0.052,1.4
308.6074829,-1.141008,0.053,0.025,4.0,0.508,0.0,0.059,0.059,0.0,0.0,0.0,4.0,22.836,22.836,0.097,0.06,0.1,4.0,21.161,21.16,0.026,0.046,0.8,4.0,19.72,19.725,0.013,0.027,0.7,4.0,18.991,18.994,0.024,0.038,0.5
308.5553894,-1.2543452,0.025,0.038,4.0,0.538,3.0,22.048,21.942,0.11,0.172,0.9,4.0,20.946,20.929,0.019,0.039,1.1,4.0,20.416,20.423,0.016,0.04,1.5,4.0,20.155,20.146,0.018,0.017,0.2,4.0,20.118,20.062,0.058,0.101,0.8
308.596405,-1.0637929,0.026,0.032,4.0,0.482,4.0,21.777,21.761,0.084,0.155,0.5,4.0,20.952,20.938,0.02,0.062,2.4,4.0,20.35,20.347,0.014,0.019,0.5,4.0,20.189,20.176,0.018,0.051,2.3,4.0,20.033,19.99,0.053,0.108,0.9
308.6002197,-1.133123,0.064,0.048,4.0,0.509,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.165,22.107,0.06,0.274,2.9,4.0,20.646,20.649,0.019,0.054,2.0,4.0,19.975,19.981,0.016,0.043,1.7,4.0,19.593,19.615,0.04,0.113,1.8
308.6113586,-1.250703,0.049,0.025,4.0,0.495,3.0,22.107,22.011,0.122,0.119,0.4,4.0,21.004,20.986,0.021,0.074,3.0,4.0,20.338,20.34,0.014,0.025,0.6,4.0,20.047,20.047,0.017,0.039,1.4,4.0,19.791,19.793,0.046,0.04,0.2
308.5047913,-1.149815,0.027,0.043,4.0,0.547,0.0,0.058,0.058,0.0,0.0,0.0,4.0,21.489,21.478,0.03,0.053,0.7,4.0,20.715,20.698,0.018,0.063,2.5,4.0,20.344,20.35,0.02,0.024,0.3,4.0,20.106,20.102,0.058,0.062,0.2
308.5123596,-1.2054009,0.022,0.035,4.0,0.56,0.0,0.06,0.06,0.0,0.0,0.0,4.0,22.091,22.098,0.05,0.048,0.3,4.0,20.719,20.73,0.019,0.028,0.5,4.0,20.178,20.191,0.018,0.035,0.8,4.0,19.777,19.774,0.045,0.112,1.5
308.5180054,-1.203658,0.048,0.033,4.0,0.555,0.0,0.071,0.071,0.0,0.0,0.0,4.0,22.858,22.815,0.093,0.201,0.8,4.0,21.369,21.359,0.032,0.07,1.0,4.0,19.928,19.923,0.015,0.021,0.5,4.0,19.102,19.095,0.026,0.026,0.2
308.5194092,-1.2094949,0.027,0.054,4.0,0.556,0.0,0.06,0.06,0.0,0.0,0.0,4.0,22.256,22.258,0.057,0.104,0.5,4.0,20.863,20.872,0.021,0.07,2.6,4.0,20.132,20.132,0.018,0.019,0.2,4.0,19.679,19.694,0.042,0.079,0.8
308.5223999,-1.254862,0.046,0.024,4.0,0.573,0.0,0.042,0.042,0.0,0.0,0.0,4.0,22.128,22.088,0.05,0.144,2.0,4.0,20.649,20.65,0.018,0.046,1.7,4.0,20.02,20.004,0.016,0.036,1.4,4.0,19.591,19.595,0.039,0.027,0.1
308.5245667,-1.253764,0.023,0.03,4.0,0.569,0.0,0.042,0.042,0.0,0.0,0.0,4.0,22.28,22.249,0.057,0.09,0.7,4.0,20.807,20.814,0.02,0.023,0.4,4.0,20.082,20.061,0.017,0.045,2.0,4.0,19.689,19.693,0.042,0.057,0.3
308.530304,-1.056271,0.068,0.037,4.0,0.497,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.795,22.784,0.092,0.109,0.3,4.0,21.42,21.404,0.032,0.037,0.3,4.0,19.917,19.916,0.015,0.013,0.2,4.0,19.116,19.107,0.026,0.051,1.1
308.531311,-1.2109542,0.006,0.03,4.0,0.547,0.0,0.059,0.059,0.0,0.0,0.0,4.0,21.351,21.36,0.027,0.1,2.2,4.0,20.474,20.469,0.016,0.031,0.7,4.0,20.062,20.064,0.017,0.03,0.8,4.0,19.842,19.821,0.047,0.069,0.5
308.5325012,-1.22563,0.023,0.038,4.0,0.551,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.52,22.465,0.069,0.14,1.0,4.0,21.179,21.157,0.027,0.062,1.2,4.0,20.188,20.17,0.018,0.04,1.3,4.0,19.525,19.523,0.037,0.074,0.8
308.5328064,-1.14732,0.044,0.028,4.0,0.532,0.0,0.059,0.059,0.0,0.0,0.0,4.0,21.906,21.925,0.043,0.106,1.5,4.0,20.885,20.883,0.021,0.068,2.2,4.0,20.395,20.398,0.021,0.043,1.1,4.0,19.945,19.962,0.052,0.176,1.2
308.5350037,-1.234908,0.013,0.036,4.0,0.552,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.535,22.523,0.072,0.137,0.7,4.0,21.017,21.008,0.024,0.029,0.3,4.0,20.135,20.134,0.018,0.01,0.1,4.0,19.591,19.559,0.038,0.18,3.8
308.5358887,-1.137116,0.023,0.067,4.0,0.529,0.0,0.059,0.059,0.0,0.0,0.0,4.0,22.492,22.458,0.069,0.084,0.3,4.0,20.911,20.909,0.022,0.009,0.0,4.0,19.916,19.9,0.015,0.028,1.0,4.0,19.222,19.238,0.029,0.076,1.6
308.5412598,-1.2591779,0.032,0.019,4.0,0.553,0.0,0.053,0.053,0.0,0.0,0.0,4.0,21.771,21.764,0.037,0.031,0.2,4.0,20.542,20.54,0.017,0.035,1.2,4.0,20.032,20.032,0.017,0.044,1.8,4.0,19.702,19.683,0.042,0.152,2.1
308.5411072,-1.2139052,0.042,0.058,4.0,0.54,0.0,0.061,0.061,0.0,0.0,0.0,4.0,22.675,22.682,0.083,0.051,0.1,4.0,21.078,21.08,0.025,0.055,1.0,4.0,19.87,19.858,0.015,0.041,1.7,4.0,19.22,19.246,0.029,0.074,1.5
308.5453186,-1.2020659,0.031,0.046,4.0,0.534,0.0,0.071,0.071,0.0,0.0,0.0,4.0,22.959,22.934,0.105,0.12,0.3,4.0,21.293,21.287,0.03,0.021,0.2,4.0,19.829,19.836,0.014,0.02,0.5,4.0,19.028,19.035,0.025,0.02,0.2
308.5639648,-1.0540568,0.042,0.023,6.0,0.484,3.0,22.229,22.209,0.132,0.043,0.0,6.0,21.414,21.418,0.022,0.076,1.9,6.0,20.94,20.949,0.018,0.068,2.4,6.0,20.785,20.799,0.023,0.048,0.6,6.0,20.593,20.619,0.075,0.174,0.6
308.5717163,-1.202449,0.021,0.026,4.0,0.525,0.0,0.069,0.069,0.0,0.0,0.0,4.0,21.76,21.782,0.039,0.164,2.4,4.0,20.386,20.384,0.015,0.022,0.6,4.0,19.782,19.787,0.015,0.028,0.9,4.0,19.375,19.355,0.032,0.041,0.5
308.576416,-1.1443499,0.025,0.014,4.0,0.519,3.0,22.405,22.356,0.166,0.196,0.4,4.0,21.345,21.348,0.027,0.056,0.8,4.0,20.632,20.643,0.018,0.04,1.1,4.0,20.279,20.265,0.019,0.043,1.2,4.0,20.169,20.105,0.059,0.105,0.9
308.581604,-1.202111,0.028,0.034,4.0,0.521,4.0,22.51,22.506,0.145,0.154,0.3,4.0,21.172,21.173,0.023,0.078,2.4,4.0,20.477,20.488,0.016,0.037,1.4,4.0,20.177,20.179,0.018,0.018,0.2,4.0,20.115,20.104,0.059,0.106,0.8
308.5813904,-1.204138,0.027,0.032,4.0,0.521,3.0,22.416,22.47,0.141,0.191,0.5,4.0,21.165,21.166,0.023,0.077,2.1,4.0,20.507,20.511,0.016,0.047,2.4,4.0,20.201,20.189,0.019,0.037,1.0,4.0,20.097,20.099,0.059,0.113,0.8
308.5818481,-1.2061292,0.03,0.003,4.0,0.521,0.0,0.06,0.06,0.0,0.0,0.0,4.0,21.93,21.927,0.044,0.114,1.6,4.0,20.462,20.461,0.015,0.038,1.5,4.0,19.772,19.77,0.014,0.022,0.5,4.0,19.404,19.419,0.034,0.045,0.4
308.5866089,-1.2000402,0.034,0.014,4.0,0.519,0.0,0.07,0.07,0.0,0.0,0.0,4.0,22.079,22.078,0.049,0.026,0.1,4.0,20.438,20.437,0.015,0.017,0.3,4.0,19.698,19.687,0.013,0.029,1.2,4.0,19.261,19.242,0.029,0.051,0.7
308.5879517,-1.2122742,0.064,0.028,4.0,0.517,0.0,0.061,0.061,0.0,0.0,0.0,4.0,22.619,22.61,0.079,0.104,0.3,4.0,21.241,21.236,0.028,0.04,0.4,4.0,19.826,19.824,0.015,0.027,0.7,4.0,19.089,19.083,0.026,0.039,0.5
308.5924072,-1.215676,0.063,0.038,4.0,0.514,0.0,0.06,0.06,0.0,0.0,0.0,4.0,22.922,22.94,0.106,0.133,0.3,4.0,21.359,21.363,0.031,0.062,1.0,4.0,20.077,20.102,0.018,0.044,1.7,4.0,19.418,19.402,0.034,0.097,1.8
308.5957947,-1.1533152,0.038,0.019,4.0,0.516,0.0,0.059,0.059,0.0,0.0,0.0,4.0,22.081,22.072,0.051,0.178,2.9,4.0,20.713,20.72,0.018,0.038,0.9,4.0,20.055,20.036,0.017,0.042,1.7,4.0,19.747,19.753,0.044,0.048,0.3
308.6048889,-1.1965982,0.037,0.078,4.0,0.509,0.0,0.071,0.071,0.0,0.0,0.0,4.0,22.676,22.652,0.082,0.08,0.2,4.0,21.157,21.133,0.026,0.059,1.6,4.0,19.929,19.917,0.015,0.034,1.2,4.0,19.286,19.276,0.03,0.059,1.0
308.5317993,-1.153043,0.024,0.041,4.0,0.534,0.0,0.06,0.06,0.0,0.0,0.0,4.0,23.083,23.04,0.113,0.117,0.3,4.0,21.449,21.454,0.034,0.068,0.7,4.0,20.046,20.047,0.016,0.006,0.0,4.0,19.336,19.328,0.031,0.022,0.2
308.5787964,-1.1067772,0.05,0.074,4.0,0.504,0.0,0.051,0.051,0.0,0.0,0.0,4.0,23.24,23.209,0.136,0.208,0.6,4.0,21.468,21.469,0.034,0.06,0.7,4.0,20.391,20.4,0.02,0.038,0.8,4.0,19.726,19.706,0.042,0.1,1.0
308.7010193,-1.100803,0.013,0.012,4.0,0.43,4.0,18.385,18.384,0.011,0.007,0.1,4.0,16.941,16.945,0.004,0.014,2.0,4.0,16.364,16.363,0.004,0.009,0.9,4.0,16.11,16.112,0.007,0.009,0.5,4.0,15.959,15.96,0.011,0.016,0.5
308.7041016,-1.0835,0.032,0.016,4.0,0.424,0.0,0.038,0.038,0.0,0.0,0.0,4.0,21.876,21.878,0.043,0.04,0.2,4.0,20.379,20.377,0.014,0.025,0.6,4.0,19.705,19.695,0.013,0.024,1.0,4.0,19.215,19.219,0.029,0.124,4.0
308.7054138,-1.2312192,0.016,0.019,4.0,0.423,4.0,20.099,20.113,0.023,0.062,1.6,4.0,18.95,18.951,0.007,0.008,0.3,4.0,18.489,18.492,0.005,0.017,2.2,4.0,18.311,18.31,0.007,0.028,2.9,4.0,18.173,18.176,0.015,0.022,0.5
308.7048035,-1.225726,0.018,0.018,4.0,0.424,4.0,19.041,19.037,0.014,0.038,1.9,4.0,17.739,17.739,0.01,0.013,0.4,4.0,17.225,17.231,0.011,0.014,0.5,4.0,17.043,17.048,0.014,0.013,0.2,4.0,16.907,16.911,0.013,0.016,0.4
308.7038879,-1.2262062,0.061,0.015,4.0,0.425,4.0,20.178,20.153,0.029,0.072,1.4,4.0,18.551,18.575,0.015,0.042,0.4,4.0,17.794,17.796,0.01,0.028,0.4,4.0,17.532,17.524,0.023,0.037,0.4,4.0,17.32,17.339,0.015,0.021,0.3
308.7265015,-1.1914444,0.034,0.012,4.0,0.407,2.0,22.353,22.351,0.181,0.041,0.0,4.0,21.093,21.097,0.025,0.104,1.8,4.0,20.425,20.43,0.016,0.028,0.5,4.0,20.198,20.186,0.019,0.062,1.9,4.0,20.0,19.976,0.054,0.147,1.6
308.7320557,-1.2418272,0.022,0.018,4.0,0.404,4.0,17.446,17.44,0.009,0.028,2.4,4.0,15.957,15.961,0.003,0.013,1.1,4.0,15.361,15.361,0.004,0.012,2.1,4.0,15.155,15.154,0.005,0.016,1.2,4.0,15.031,15.027,0.009,0.014,0.7
308.7360535,-1.248111,0.01,0.025,4.0,0.403,4.0,16.81,16.804,0.009,0.019,1.2,4.0,15.585,15.591,0.003,0.014,1.3,4.0,15.163,15.166,0.004,0.011,1.6,4.0,15.035,15.034,0.007,0.015,0.7,4.0,14.967,14.967,0.009,0.007,0.1
308.7433167,-1.217108,0.006,0.006,4.0,0.397,0.0,0.057,0.057,0.0,0.0,0.0,4.0,20.849,20.843,0.019,0.035,0.7,4.0,19.375,19.381,0.008,0.014,0.8,4.0,18.451,18.45,0.008,0.012,0.6,4.0,17.918,17.914,0.013,0.021,0.6
308.7442627,-1.102515,0.013,0.009,4.0,0.396,0.0,0.049,0.049,0.0,0.0,0.0,4.0,21.166,21.178,0.023,0.047,1.0,4.0,19.998,20.007,0.011,0.034,2.4,4.0,19.473,19.476,0.012,0.028,1.4,4.0,19.165,19.169,0.028,0.032,0.4
308.740509,-1.24061,0.016,0.022,4.0,0.4,4.0,18.018,18.015,0.01,0.014,0.5,4.0,16.732,16.731,0.003,0.013,0.9,4.0,16.23,16.23,0.004,0.014,2.9,4.0,16.053,16.048,0.005,0.015,0.9,4.0,15.961,15.96,0.009,0.006,0.1
308.7461548,-1.196551,0.013,0.02,4.0,0.395,4.0,19.516,19.512,0.018,0.033,0.8,4.0,18.27,18.269,0.013,0.015,0.1,4.0,17.742,17.769,0.01,0.02,0.3,4.0,17.554,17.557,0.02,0.025,0.1,4.0,17.428,17.42,0.015,0.009,0.1
308.7574463,-1.219915,0.011,0.017,4.0,0.39,4.0,21.389,21.377,0.062,0.062,0.2,4.0,20.047,20.051,0.013,0.038,1.8,4.0,19.451,19.456,0.008,0.027,2.4,4.0,19.192,19.182,0.01,0.03,1.7,4.0,19.077,19.085,0.026,0.034,0.4
308.7576904,-1.132723,0.022,0.105,4.0,0.385,0.0,0.059,0.059,0.0,0.0,0.0,4.0,22.871,22.827,0.1,0.146,0.6,4.0,21.405,21.421,0.031,0.054,0.8,4.0,19.911,19.905,0.015,0.04,1.6,4.0,19.119,19.087,0.026,0.054,1.2
308.620697,-1.0813313,0.02,0.021,4.0,0.482,4.0,21.032,20.996,0.047,0.156,2.4,4.0,19.033,19.036,0.014,0.038,1.7,4.0,18.177,18.191,0.019,0.054,1.9,4.0,17.91,17.886,0.025,0.077,2.0,4.0,17.672,17.642,0.024,0.038,0.8
308.6236877,-1.10065,0.02,0.016,4.0,0.489,3.0,22.083,22.119,0.129,0.318,1.3,4.0,20.991,20.997,0.022,0.076,2.2,4.0,20.323,20.322,0.014,0.017,0.4,4.0,20.094,20.091,0.016,0.044,2.2,4.0,19.914,19.911,0.05,0.093,0.5
308.6271667,-1.224287,0.024,0.032,4.0,0.49,4.0,21.65,21.638,0.073,0.138,0.9,4.0,20.44,20.449,0.014,0.048,2.1,4.0,19.857,19.866,0.01,0.04,3.0,4.0,19.602,19.612,0.013,0.031,1.6,4.0,19.48,19.479,0.035,0.048,0.4
308.637207,-1.091568,0.046,0.047,4.0,0.477,0.0,0.049,0.049,0.0,0.0,0.0,4.0,22.89,22.784,0.096,0.223,1.3,4.0,21.253,21.26,0.028,0.069,1.5,4.0,20.335,20.329,0.02,0.037,0.7,4.0,19.705,19.728,0.044,0.107,1.3
308.6397095,-1.2319043,0.022,0.025,4.0,0.479,0.0,0.065,0.065,0.0,0.0,0.0,4.0,22.116,22.119,0.052,0.042,0.2,4.0,20.771,20.762,0.019,0.071,2.6,4.0,20.131,20.153,0.018,0.065,2.9,4.0,19.773,19.733,0.044,0.186,2.8
308.6437988,-1.068538,0.033,0.032,4.0,0.466,0.0,0.056,0.056,0.0,0.0,0.0,4.0,21.852,21.821,0.041,0.09,1.4,4.0,20.474,20.459,0.015,0.051,2.8,4.0,19.877,19.884,0.014,0.029,0.7,4.0,19.468,19.47,0.035,0.056,0.6
308.6534424,-1.2425029,0.011,0.042,4.0,0.466,4.0,21.588,21.597,0.066,0.067,0.2,4.0,19.461,19.457,0.011,0.073,2.3,4.0,18.565,18.562,0.007,0.061,1.9,4.0,18.258,18.248,0.008,0.019,1.8,4.0,18.006,18.014,0.015,0.053,3.5
308.6896057,-1.0838902,0.007,0.003,4.0,0.436,4.0,21.647,21.537,0.073,0.358,3.5,4.0,20.32,20.327,0.014,0.033,1.3,4.0,19.724,19.723,0.009,0.021,1.2,4.0,19.465,19.479,0.012,0.03,2.0,4.0,19.256,19.248,0.029,0.09,1.9
308.6917114,-1.0879252,0.01,0.01,4.0,0.435,4.0,19.937,19.931,0.021,0.035,0.7,4.0,18.27,18.266,0.005,0.015,1.7,4.0,17.518,17.52,0.004,0.015,2.7,4.0,17.207,17.196,0.006,0.015,2.3,4.0,17.015,17.017,0.01,0.011,0.3
308.6957092,-1.089088,0.011,0.01,4.0,0.432,4.0,21.786,21.647,0.078,0.266,3.4,4.0,20.172,20.175,0.012,0.006,0.1,4.0,19.453,19.455,0.008,0.019,1.3,4.0,19.156,19.153,0.01,0.022,1.7,4.0,18.931,18.927,0.023,0.043,0.7
308.6979675,-1.111581,0.022,0.009,4.0,0.433,4.0,21.374,21.398,0.062,0.266,1.9,4.0,20.144,20.145,0.012,0.022,0.9,4.0,19.64,19.636,0.009,0.021,1.3,4.0,19.437,19.44,0.011,0.007,0.1,4.0,19.269,19.256,0.03,0.05,0.7
308.6983032,-1.123891,0.019,0.011,4.0,0.433,2.0,22.221,22.184,0.163,0.178,0.6,4.0,20.263,20.268,0.013,0.032,1.6,4.0,19.39,19.39,0.008,0.017,1.2,4.0,19.041,19.054,0.009,0.026,2.4,4.0,18.782,18.799,0.021,0.052,1.4
308.6987,-1.194875,0.003,0.013,4.0,0.429,4.0,21.156,21.168,0.051,0.161,2.1,4.0,19.729,19.732,0.009,0.028,2.4,4.0,19.082,19.083,0.007,0.019,1.8,4.0,18.868,18.858,0.009,0.025,2.5,4.0,18.658,18.657,0.019,0.029,0.5
308.7001038,-1.234206,0.025,0.025,4.0,0.428,0.0,0.063,0.063,0.0,0.0,0.0,4.0,20.264,20.259,0.013,0.013,0.2,4.0,19.034,19.037,0.007,0.024,1.9,4.0,18.568,18.563,0.009,0.02,1.2,4.0,18.274,18.268,0.016,0.019,0.4
308.7018127,-1.110797,0.024,0.021,4.0,0.431,4.0,21.413,21.4,0.063,0.072,0.3,4.0,20.47,20.476,0.015,0.03,1.1,4.0,20.049,20.044,0.011,0.024,1.0,4.0,19.856,19.852,0.014,0.037,1.1,4.0,19.814,19.795,0.046,0.073,0.5
308.7026672,-1.095857,0.007,0.011,4.0,0.427,4.0,21.061,21.085,0.048,0.14,1.9,4.0,19.802,19.797,0.01,0.024,1.4,4.0,19.22,19.222,0.007,0.006,0.2,4.0,18.962,18.963,0.009,0.012,0.5,4.0,18.82,18.82,0.022,0.05,1.5
308.7046509,-1.1122272,0.017,0.01,4.0,0.429,4.0,20.057,20.062,0.022,0.029,0.4,4.0,18.707,18.709,0.006,0.009,0.4,4.0,18.166,18.167,0.005,0.012,1.4,4.0,17.94,17.946,0.007,0.007,0.4,4.0,17.791,17.792,0.013,0.017,0.4
308.7058105,-1.094203,0.015,0.009,4.0,0.424,0.0,0.045,0.045,0.0,0.0,0.0,4.0,20.195,20.19,0.012,0.015,0.4,4.0,19.076,19.074,0.007,0.02,2.5,4.0,18.645,18.642,0.008,0.007,0.3,4.0,18.36,18.356,0.016,0.016,0.2
308.7067566,-1.138957,0.003,0.011,4.0,0.424,4.0,20.08,20.073,0.023,0.056,1.4,4.0,19.044,19.043,0.007,0.016,1.3,4.0,18.627,18.623,0.006,0.018,2.4,4.0,18.439,18.458,0.007,0.025,2.9,4.0,18.341,18.341,0.016,0.036,1.2
308.7072144,-1.1801252,0.017,0.026,4.0,0.421,4.0,22.146,22.089,0.112,0.208,0.9,4.0,20.733,20.741,0.017,0.039,1.0,4.0,20.064,20.069,0.011,0.025,1.1,4.0,19.78,19.784,0.014,0.051,2.5,4.0,19.608,19.599,0.038,0.074,0.8
308.7052612,-1.056178,0.007,0.021,4.0,0.425,0.0,0.065,0.065,0.0,0.0,0.0,4.0,22.128,22.117,0.053,0.087,0.5,4.0,20.743,20.743,0.018,0.034,0.7,4.0,20.063,20.051,0.017,0.046,1.9,4.0,19.665,19.66,0.041,0.042,0.3
308.7108154,-1.0761292,0.014,0.02,4.0,0.419,4.0,21.649,21.631,0.076,0.237,1.9,4.0,20.542,20.538,0.015,0.014,0.2,4.0,20.056,20.046,0.011,0.023,1.2,4.0,19.827,19.825,0.014,0.033,1.4,4.0,19.638,19.613,0.039,0.101,1.4
308.7159119,-1.2141172,0.034,0.025,4.0,0.414,4.0,21.522,21.537,0.07,0.169,1.1,4.0,20.459,20.463,0.014,0.038,1.8,4.0,19.971,19.97,0.011,0.029,1.6,4.0,19.795,19.795,0.014,0.03,1.2,4.0,19.607,19.643,0.041,0.118,1.9
308.7166748,-1.199172,0.021,0.007,4.0,0.413,4.0,21.426,21.379,0.06,0.156,1.5,4.0,20.037,20.036,0.011,0.002,0.0,4.0,19.416,19.415,0.008,0.022,2.2,4.0,19.181,19.186,0.01,0.027,2.5,4.0,19.02,19.018,0.025,0.041,0.8
308.7163696,-1.2012962,0.038,0.017,4.0,0.413,0.0,0.069,0.069,0.0,0.0,0.0,4.0,21.622,21.594,0.033,0.11,1.6,4.0,20.812,20.819,0.019,0.034,0.7,4.0,20.549,20.528,0.024,0.092,2.6,4.0,20.377,20.384,0.075,0.077,0.3
308.7174072,-1.0987642,0.017,0.01,4.0,0.417,0.0,0.048,0.048,0.0,0.0,0.0,4.0,20.083,20.081,0.011,0.005,0.1,4.0,18.683,18.684,0.006,0.012,1.2,4.0,18.029,18.018,0.007,0.015,1.1,4.0,17.604,17.608,0.012,0.03,1.4
308.7191162,-1.109382,0.021,0.022,4.0,0.417,3.0,21.825,21.859,0.11,0.08,0.2,4.0,20.305,20.303,0.013,0.014,0.3,4.0,19.711,19.712,0.009,0.02,1.0,4.0,19.422,19.417,0.011,0.015,0.4,4.0,19.207,19.197,0.028,0.094,2.5
308.7227173,-1.195407,0.008,0.024,4.0,0.41,4.0,21.973,21.904,0.094,0.156,0.7,4.0,20.974,20.971,0.02,0.011,0.0,4.0,20.524,20.508,0.015,0.027,0.9,4.0,20.331,20.317,0.02,0.029,0.7,4.0,20.09,20.117,0.06,0.163,1.4
308.7233887,-1.1736882,0.013,0.016,4.0,0.409,4.0,21.534,21.514,0.067,0.153,1.3,4.0,20.58,20.581,0.015,0.023,0.6,4.0,20.18,20.18,0.012,0.032,1.6,4.0,19.998,20.007,0.016,0.045,2.2,4.0,19.823,19.837,0.047,0.047,0.2
308.7252197,-1.1354629,0.035,0.04,4.0,0.41,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.131,22.119,0.053,0.043,0.2,4.0,20.543,20.523,0.016,0.034,1.3,4.0,19.163,19.151,0.01,0.025,1.5,4.0,18.353,18.349,0.016,0.017,0.2
308.7268982,-1.1347989,0.007,0.007,4.0,0.408,3.0,21.992,21.806,0.092,0.341,5.1,4.0,21.028,21.029,0.022,0.007,0.0,4.0,20.508,20.523,0.015,0.057,2.8,4.0,20.329,20.323,0.02,0.042,0.7,4.0,20.09,20.092,0.059,0.109,0.9
308.7284851,-1.2495568,0.021,0.024,4.0,0.409,4.0,20.383,20.366,0.029,0.048,0.8,4.0,19.077,19.074,0.007,0.013,0.6,4.0,18.49,18.493,0.005,0.016,2.1,4.0,18.278,18.281,0.007,0.023,1.1,4.0,18.166,18.151,0.015,0.044,2.1
308.7296143,-1.0985402,0.035,0.013,4.0,0.407,4.0,21.916,21.868,0.092,0.217,1.2,4.0,19.233,19.239,0.008,0.018,1.6,4.0,17.77,17.769,0.005,0.016,3.0,4.0,17.068,17.058,0.006,0.016,1.9,4.0,16.638,16.64,0.01,0.007,0.1
308.7319031,-1.22865,0.033,0.041,4.0,0.401,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.695,21.683,0.037,0.128,2.3,4.0,20.417,20.412,0.014,0.039,1.8,4.0,19.957,19.95,0.016,0.023,0.6,4.0,19.59,19.57,0.038,0.033,0.2
